Sport,Season,Rank,Team,W,L
WSB,2008-09,51,UNLV,31,21
WSB,2008-09,52,Campbell,38,16
WSB,2008-09,53,San Diego St.,33,20
WSB,2008-09,54,Southern Ill.,33,13
WSB,2008-09,55,Lipscomb,39,14
WSB,2008-09,56,South Carolina,21,24
WSB,2008-09,57,Troy,38,19
WSB,2008-09,58,Oregon St.,25,30
WSB,2008-09,59,FIU,31,29
WSB,2008-09,60,Hofstra,26,21
WSB,2008-09,61,North Carolina St.,23,25
WSB,2008-09,62,Marshall,31,20
WSB,2008-09,63,Creighton,35,16
WSB,2008-09,64,James Madison,35,16
WSB,2008-09,65,North Dakota St.,38,20
WSB,2008-09,66,Radford,41,15
WSB,2008-09,67,Texas St.,40,18
WSB,2008-09,68,Long Island,33,17
WSB,2008-09,69,Boston U.,43,18
WSB,2008-09,70,Virginia Tech,28,28
WSB,2008-09,71,Houston,25,24
WSB,2008-09,72,Western Ky.,35,19
WSB,2008-09,73,Georgia St.,30,20
WSB,2008-09,74,Maryland,29,26
WSB,2008-09,75,UNI,34,22
WSB,2008-09,76,Kansas,21,31
WSB,2008-09,77,Syracuse,30,21
WSB,2008-09,78,Stony Brook,36,14
WSB,2008-09,79,Cleveland St.,35,18
WSB,2008-09,80,Connecticut,29,22
WSB,2008-09,81,Cal St. Northridge,29,21
WSB,2008-09,82,Tenn.-Martin,38,24
WSB,2008-09,83,Albany (NY),38,16
WSB,2008-09,84,Fla. Atlantic,30,30
WSB,2008-09,85,North Fla.,26,24
WSB,2008-09,86,Drake,30,23
WSB,2008-09,87,Hawaii,30,24
WSB,2008-09,88,S.C. Upstate,29,16
WSB,2008-09,89,Oregon,16,34
WSB,2008-09,90,Morehead St.,35,20
WSB,2008-09,91,Louisiana Tech,34,23
WSB,2008-09,92,Penn St.,19,27
WSB,2008-09,93,New Mexico St.,33,21
WSB,2008-09,94,Cornell,42,13
WSB,2008-09,95,UC Santa Barbara,26,25
WSB,2008-09,96,Virginia,25,22
WSB,2008-09,97,Southeast Mo. St.,29,21
WSB,2008-09,98,Charlotte,33,16
WSB,2008-09,99,Western Ill.,34,19
WSB,2008-09,100,UCF,27,27
WSB,2008-09,101,Bradley,26,28
WSB,2008-09,102,Towson,34,22
WSB,2008-09,103,South Ala.,27,28
WSB,2008-09,104,North Texas,26,28
WSB,2008-09,105,Fordham,37,22
WSB,2008-09,106,UTEP,27,29
WSB,2008-09,107,Villanova,23,26
WSB,2008-09,108,Iowa St.,26,29
WSB,2008-09,109,Winthrop,26,21
WSB,2008-09,110,Minnesota,23,32
WSB,2008-09,111,Lehigh,38,18
WSB,2008-09,112,Tennessee Tech,26,31
WSB,2008-09,113,McNeese St.,31,28
WSB,2008-09,114,Pittsburgh,25,24
WSB,2008-09,115,Longwood,23,23
WSB,2008-09,116,Miami (OH),33,24
WSB,2008-09,117,Chattanooga,30,24
WSB,2008-09,118,Illinois St.,24,26
WSB,2008-09,119,Mississippi Val.,38,16
WSB,2008-09,119,Kennesaw St.,21,30
WSB,2008-09,121,Stetson,23,31
WSB,2008-09,122,Seton Hall,24,31
WSB,2008-09,123,UMBC,34,21
WSB,2008-09,124,Ga. Southern,29,25
WSB,2008-09,125,Stephen F. Austin,29,27
WSB,2008-09,126,St. John's (NY),24,26
WSB,2008-09,127,UAB,21,34
WSB,2008-09,128,Ill.-Chicago,27,26
WSB,2008-09,129,Western Mich.,25,22
WSB,2008-09,130,St. Joseph's,27,20
WSB,2008-09,131,Southern Miss.,26,28
WSB,2008-09,132,Maine,32,22
WSB,2008-09,133,Wright St.,34,21
WSB,2008-09,134,Ball St.,29,24
WSB,2008-09,135,Colorado St.,26,25
WSB,2008-09,136,Sacramento St.,28,23
WSB,2008-09,137,Jacksonville,24,31
WSB,2008-09,138,UC Davis,22,32
WSB,2008-09,139,Boston College,18,33
WSB,2008-09,140,Dartmouth,23,23
WSB,2008-09,141,Loyola (IL),28,24
WSB,2008-09,142,Eastern Ill.,25,29
WSB,2008-09,143,Harvard,27,17
WSB,2008-09,144,Providence,17,34
WSB,2008-09,145,Nicholls St.,30,25
WSB,2008-09,146,East Tenn. St.,27,28
WSB,2008-09,147,Wichita St.,21,32
WSB,2008-09,148,Akron,35,24
WSB,2008-09,149,Delaware,21,18
WSB,2008-09,150,Wisconsin,15,40
WSB,2008-09,151,Rutgers,23,33
WSB,2008-09,152,Michigan St.,21,28
WSB,2008-09,153,St. Louis,22,33
WSB,2008-09,154,UC Riverside,18,32
WSB,2008-09,155,New Mexico,13,35
WSB,2008-09,156,Sacred Heart,26,28
WSB,2008-09,157,Liberty,26,35
WSB,2008-09,158,Eastern Mich.,22,30
WSB,2008-09,159,Ohio,22,25
WSB,2008-09,160,Indiana,10,39
WSB,2008-09,161,Missouri St.,19,25
WSB,2008-09,162,Memphis,22,30
WSB,2008-09,163,Centenary (LA),32,23
WSB,2008-09,164,UTSA,29,29
WSB,2008-09,165,Monmouth,26,18
WSB,2008-09,166,La.-Monroe,17,35
WSB,2008-09,167,Kent St.,25,26
WSB,2008-09,168,Georgetown,17,30
WSB,2008-09,169,Portland St.,29,26
WSB,2008-09,170,Robert Morris,25,21
WSB,2008-09,171,Eastern Ky.,17,27
WSB,2008-09,172,Pacific,18,34
WSB,2008-09,173,Florida A&M,30,32
WSB,2008-09,174,Sam Houston St.,28,26
WSB,2008-09,175,Utah,22,31
WSB,2008-09,176,Texas Tech,15,42
WSB,2008-09,177,Appalachian St.,26,29
WSB,2008-09,178,UNC Greensboro,26,33
WSB,2008-09,179,A&M-Corpus Christi,23,31
WSB,2008-09,180,Drexel,24,21
WSB,2008-09,181,Indiana St.,20,27
WSB,2008-09,182,Texas-Arlington,23,24
WSB,2008-09,183,Central Ark.,24,31
WSB,2008-09,184,Samford,21,30
WSB,2008-09,185,Furman,22,29
WSB,2008-09,186,Middle Tenn.,14,34
WSB,2008-09,187,Buffalo,25,27
WSB,2008-09,188,Col. of Charleston,23,26
WSB,2008-09,189,Charleston So.,26,33
WSB,2008-09,190,Tennessee St.,18,31
WSB,2008-09,191,Bethune-Cookman,20,36
WSB,2008-09,192,Elon,15,32
WSB,2008-09,193,Gardner-Webb,19,27
WSB,2008-09,194,Niagara,30,19
WSB,2008-09,195,Evansville,14,34
WSB,2008-09,196,Butler,26,28
WSB,2008-09,197,San Jose St.,19,37
WSB,2008-09,198,Green Bay,20,25
WSB,2008-09,199,UNC Wilmington,13,32
WSB,2008-09,200,Canisius,26,25
WSB,2008-09,201,Southeastern La.,20,33
WSB,2008-09,202,Yale,22,22
WSB,2008-09,203,Hartford,19,22
WSB,2008-09,204,Bowling Green,13,33
WSB,2008-09,205,Howard,21,28
WSB,2008-09,206,Valparaiso,25,24
WSB,2008-09,207,Southern Utah,24,31
WSB,2008-09,208,Boise St.,22,30
WSB,2008-09,209,Loyola Marymount,24,30
WSB,2008-09,210,N.C. A&T,26,23
WSB,2008-09,211,Princeton,14,22
WSB,2008-09,212,Cal St. Bakersfield,28,23
WSB,2008-09,213,Colgate,25,18
WSB,2008-09,214,Austin Peay,15,38
WSB,2008-09,215,George Mason,16,33
WSB,2008-09,216,Western Caro.,12,35
WSB,2008-09,217,Penn,15,28
WSB,2008-09,218,George Washington,16,33
WSB,2008-09,219,Northern Ill.,20,37
WSB,2008-09,220,Belmont,11,35
WSB,2008-09,221,Utah St.,10,37
WSB,2008-09,222,Central Mich.,12,31
WSB,2008-09,223,San Diego,21,33
WSB,2008-09,224,Mt. St. Mary's,18,30
WSB,2008-09,225,Coastal Caro.,15,38
WSB,2008-09,226,Presbyterian,18,27
WSB,2008-09,227,St. Mary's (CA),25,28
WSB,2008-09,228,St. Francis (PA),21,30
WSB,2008-09,229,Norfolk St.,22,25
WSB,2008-09,230,St. Bonaventure,12,28
WSB,2008-09,231,Oakland,24,27
WSB,2008-09,232,Vermont,8,38
WSB,2008-09,233,Quinnipiac,18,30
WSB,2008-09,234,Bucknell,19,32
WSB,2008-09,235,Southern U.,21,21
WSB,2008-09,236,Manhattan,20,27
WSB,2008-09,237,Hampton,26,23
WSB,2008-09,238,Fairfield,21,28
WSB,2008-09,239,UMKC,20,34
WSB,2008-09,240,Jackson St.,21,25
WSB,2008-09,241,Temple,15,25
WSB,2008-09,242,Wagner,22,29
WSB,2008-09,243,Morgan St.,15,13
WSB,2008-09,244,Toledo,8,38
WSB,2008-09,245,Northern Colo.,18,32
WSB,2008-09,246,Dayton,13,34
WSB,2008-09,247,Northwestern St.,5,45
WSB,2008-09,248,Rhode Island,14,37
WSB,2008-09,249,Columbia,16,34
WSB,2008-09,250,Siena,12,31
WSB,2008-09,251,Idaho St.,20,21
WSB,2008-09,252,South Dakota St.,10,41
WSB,2008-09,253,Delaware St.,23,24
WSB,2008-09,254,Santa Clara,6,49
WSB,2008-09,255,Iona,13,27
WSB,2008-09,256,Brown,12,26
WSB,2008-09,257,Alabama St.,14,28
WSB,2008-09,258,Md.-East. Shore,20,18
WSB,2008-09,259,Lafayette,17,29
WSB,2008-09,260,Rider,16,32
WSB,2008-09,261,Marist,16,33
WSB,2008-09,262,Alcorn St.,22,24
WSB,2008-09,263,La Salle,9,29
WSB,2008-09,264,Army,21,34
WSB,2008-09,265,IPFW,14,24
WSB,2008-09,266,Binghamton,7,36
WSB,2008-09,267,Grambling,20,27
WSB,2008-09,268,Holy Cross,13,34
WSB,2008-09,269,Central Conn. St.,9,34
WSB,2008-09,270,Detroit,7,42
WSB,2008-09,271,St. Peter's,10,24
WSB,2008-09,272,Utah Valley,16,27
WSB,2008-09,273,Youngstown St.,8,42
WSB,2008-09,274,Fairleigh Dickinson,11,39
WSB,2008-09,275,Winston-Salem,14,26
WSB,2008-09,276,IUPUI,3,50
WSB,2008-09,277,Prairie View,8,32
WSB,2008-09,278,Texas Southern,7,31
WSB,2008-09,279,Alabama A&M,12,23
WSB,2008-09,280,South Carolina St.,7,30
WSB,2008-09,281,Coppin St.,5,27
WSB,2008-09,282,Ark.-Pine Bluff,10,31
WSB,2008-09,283,N.C. Central,5,43
WSB,2008-09,284,Savannah St.,15,31
