Sport,Season,Rank,Team,W,L
WSB,2017-18,76,UT Arlington,30,28
WSB,2017-18,77,UC Riverside,38,24
WSB,2017-18,78,Austin Peay,39,19
WSB,2017-18,79,Nicholls St.,40,15
WSB,2017-18,80,Furman,41,15
WSB,2017-18,81,Fla. Atlantic,30,26
WSB,2017-18,82,NC State,23,31
WSB,2017-18,83,Memphis,37,21
WSB,2017-18,84,Missouri St.,32,20
WSB,2017-18,85,Ga. Southern,28,25
WSB,2017-18,86,Towson,42,19
WSB,2017-18,87,Fresno St.,31,23
WSB,2017-18,88,Mercer,33,19
WSB,2017-18,89,Fordham,33,23
WSB,2017-18,90,UNLV,33,20
WSB,2017-18,91,Boston U.,39,20
WSB,2017-18,92,New Mexico St.,29,24
WSB,2017-18,93,Col. of Charleston,31,27
WSB,2017-18,94,Syracuse,30,20
WSB,2017-18,95,Marshall,25,29
WSB,2017-18,96,Louisiana Tech,34,23
WSB,2017-18,97,Michigan St.,26,26
WSB,2017-18,98,Troy,34,26
WSB,2017-18,99,East Carolina,23,32
WSB,2017-18,100,Saint Francis (PA),39,19
WSB,2017-18,101,Eastern Ill.,36,20
WSB,2017-18,102,San Diego St.,20,31
WSB,2017-18,103,North Florida,24,30
WSB,2017-18,104,Middle Tenn.,39,22
WSB,2017-18,105,Stanford,24,31
WSB,2017-18,106,Georgia Tech,28,26
WSB,2017-18,107,Duke,29,27
WSB,2017-18,108,Southeastern La.,38,21
WSB,2017-18,109,Creighton,28,15
WSB,2017-18,110,Monmouth,32,16
WSB,2017-18,111,Iowa,21,32
WSB,2017-18,112,Kansas,27,25
WSB,2017-18,113,South Dakota St.,37,18
WSB,2017-18,114,Southern Ill.,31,22
WSB,2017-18,115,Colorado St.,27,23
WSB,2017-18,116,Lamar University,28,28
WSB,2017-18,117,Cal Poly,25,25
WSB,2017-18,118,Ball St.,37,19
WSB,2017-18,119,Indiana,26,30
WSB,2017-18,120,Toledo,35,23
WSB,2017-18,121,SIUE,25,21
WSB,2017-18,122,Virginia Tech,23,30
WSB,2017-18,123,Illinois St.,21,33
WSB,2017-18,124,CSUN,23,36
WSB,2017-18,125,Hawaii,23,27
WSB,2017-18,126,Nevada,27,27
WSB,2017-18,127,UC Davis,27,24
WSB,2017-18,128,Coastal Caro.,26,28
WSB,2017-18,129,Jacksonville,27,29
WSB,2017-18,130,Morehead St.,28,23
WSB,2017-18,131,UAB,26,32
WSB,2017-18,132,UNI,26,26
WSB,2017-18,133,Abilene Christian,23,26
WSB,2017-18,134,Albany (NY),32,16
WSB,2017-18,135,UConn,20,35
WSB,2017-18,136,Valparaiso,27,24
WSB,2017-18,137,UIC,33,21
WSB,2017-18,138,Dartmouth,22,18
WSB,2017-18,139,Central Ark.,29,27
WSB,2017-18,140,Northwestern St.,28,25
WSB,2017-18,141,Central Mich.,22,26
WSB,2017-18,142,Northern Ill.,24,32
WSB,2017-18,143,SFA,31,24
WSB,2017-18,144,Elon,24,28
WSB,2017-18,145,St. John's (NY),24,26
WSB,2017-18,146,Western Mich.,29,25
WSB,2017-18,147,Campbell,29,27
WSB,2017-18,148,Grand Canyon,31,28
WSB,2017-18,149,Rutgers,19,31
WSB,2017-18,150,Western Ky.,28,26
WSB,2017-18,151,Weber St.,28,26
WSB,2017-18,152,Delaware,18,31
WSB,2017-18,153,Bucknell,27,23
WSB,2017-18,154,Bradley,20,30
WSB,2017-18,155,UNCW,20,29
WSB,2017-18,156,La.-Monroe,24,29
WSB,2017-18,157,Seattle U,33,23
WSB,2017-18,158,ETSU,19,27
WSB,2017-18,159,Loyola Chicago,23,27
WSB,2017-18,160,Kent St.,29,23
WSB,2017-18,161,Charlotte,18,32
WSB,2017-18,162,Chattanooga,26,30
WSB,2017-18,163,Charleston So.,26,30
WSB,2017-18,164,UC Santa Barbara,20,34
WSB,2017-18,165,Harvard,23,18
WSB,2017-18,166,Saint Louis,28,29
WSB,2017-18,167,Northern Colo.,28,28
WSB,2017-18,168,George Washington,33,21
WSB,2017-18,169,Stetson,26,25
WSB,2017-18,170,Sam Houston St.,24,33
WSB,2017-18,171,Stony Brook,25,22
WSB,2017-18,172,Maryland,18,37
WSB,2017-18,173,Indiana St.,26,28
WSB,2017-18,174,Purdue,16,40
WSB,2017-18,175,Belmont,25,25
WSB,2017-18,176,Dayton,31,25
WSB,2017-18,177,Fairfield,27,26
WSB,2017-18,178,San Diego,25,27
WSB,2017-18,179,Southern Miss.,19,36
WSB,2017-18,180,Saint Joseph's,24,25
WSB,2017-18,181,Gardner-Webb,29,29
WSB,2017-18,182,Montana,25,30
WSB,2017-18,183,Winthrop,17,32
WSB,2017-18,184,Portland St.,18,34
WSB,2017-18,185,Columbia,21,19
WSB,2017-18,186,LIU Brooklyn,22,29
WSB,2017-18,187,Villanova,27,24
WSB,2017-18,188,UTEP,21,33
WSB,2017-18,189,Sacramento St.,31,20
WSB,2017-18,190,UMass Lowell,21,28
WSB,2017-18,191,Pacific,20,27
WSB,2017-18,192,Samford,19,38
WSB,2017-18,193,Sacred Heart,31,25
WSB,2017-18,194,Bethune-Cookman,31,26
WSB,2017-18,195,Bowling Green,26,26
WSB,2017-18,196,Evansville,15,34
WSB,2017-18,197,Miami (OH),24,25
WSB,2017-18,198,Florida A&M,23,29
WSB,2017-18,199,Lehigh,24,26
WSB,2017-18,200,UTSA,20,30
WSB,2017-18,201,Georgetown,16,36
WSB,2017-18,202,North Texas,25,27
WSB,2017-18,203,Butler,20,28
WSB,2017-18,204,South Dakota,17,38
WSB,2017-18,205,Oakland,23,27
WSB,2017-18,206,Maine,22,25
WSB,2017-18,207,Utah St.,18,34
WSB,2017-18,208,UT Martin,25,32
WSB,2017-18,209,Omaha,20,31
WSB,2017-18,210,Murray St.,16,36
WSB,2017-18,211,Western Ill.,17,31
WSB,2017-18,212,Army West Point,26,28
WSB,2017-18,213,George Mason,22,28
WSB,2017-18,214,Western Caro.,15,37
WSB,2017-18,215,New Mexico,14,39
WSB,2017-18,216,Wright St.,21,32
WSB,2017-18,217,North Dakota,26,27
WSB,2017-18,218,Manhattan,28,25
WSB,2017-18,219,Central Conn. St.,19,30
WSB,2017-18,220,Seton Hall,19,35
WSB,2017-18,221,Utah Valley,21,31
WSB,2017-18,222,Tennessee Tech,16,33
WSB,2017-18,223,Morgan St.,28,17
WSB,2017-18,224,Virginia,12,41
WSB,2017-18,225,Quinnipiac,22,29
WSB,2017-18,226,Penn St.,9,41
WSB,2017-18,227,Incarnate Word,15,34
WSB,2017-18,228,Penn,17,20
WSB,2017-18,229,Bryant,14,31
WSB,2017-18,230,Appalachian St.,17,35
WSB,2017-18,231,Providence,13,32
WSB,2017-18,232,Marist,27,32
WSB,2017-18,233,Detroit Mercy,14,29
WSB,2017-18,234,Purdue Fort Wayne,19,35
WSB,2017-18,235,Binghamton,17,25
WSB,2017-18,236,Youngstown St.,25,26
WSB,2017-18,237,Mt. St. Mary's,17,26
WSB,2017-18,238,Prairie View,20,23
WSB,2017-18,239,Iona,19,27
WSB,2017-18,240,Northern Ky.,23,22
WSB,2017-18,241,Drexel,21,29
WSB,2017-18,242,Siena,18,26
WSB,2017-18,243,Hampton,24,28
WSB,2017-18,244,Santa Clara,9,37
WSB,2017-18,245,Idaho St.,13,34
WSB,2017-18,246,IUPUI,16,33
WSB,2017-18,247,Presbyterian,4,42
WSB,2017-18,248,UMKC,15,41
WSB,2017-18,249,Fairleigh Dickinson,17,26
WSB,2017-18,250,Colgate,11,32
WSB,2017-18,251,Southern Utah,9,38
WSB,2017-18,252,Green Bay,11,35
WSB,2017-18,253,Eastern Mich.,11,39
WSB,2017-18,254,A&M-Corpus Christi,14,37
WSB,2017-18,255,Buffalo,16,31
WSB,2017-18,256,Princeton,10,29
WSB,2017-18,257,Wagner,15,28
WSB,2017-18,258,Saint Mary's (CA),15,34
WSB,2017-18,259,Cornell,15,25
WSB,2017-18,260,Houston Baptist,9,34
WSB,2017-18,261,Texas Southern,24,18
WSB,2017-18,262,Niagara,16,33
WSB,2017-18,263,N.C. Central,20,26
WSB,2017-18,263,Yale,10,30
WSB,2017-18,265,Ark.-Pine Bluff,17,29
WSB,2017-18,266,UMBC,12,31
WSB,2017-18,267,Alcorn,14,35
WSB,2017-18,268,Delaware St.,12,36
WSB,2017-18,269,Canisius,12,35
WSB,2017-18,270,La Salle,12,34
WSB,2017-18,271,Rhode Island,12,35
WSB,2017-18,272,Akron,4,43
WSB,2017-18,273,Alabama St.,23,31
WSB,2017-18,274,Holy Cross,12,33
WSB,2017-18,275,Cleveland St.,15,34
WSB,2017-18,276,Norfolk St.,21,29
WSB,2017-18,277,Savannah St.,14,22
WSB,2017-18,278,Rider,17,33
WSB,2017-18,279,Mississippi Val.,14,31
WSB,2017-18,280,St. Bonaventure,10,32
WSB,2017-18,281,Alabama A&M,22,21
WSB,2017-18,282,Hartford,10,32
WSB,2017-18,283,Robert Morris,10,36
WSB,2017-18,284,Tennessee St.,4,48
WSB,2017-18,285,Brown,11,28
WSB,2017-18,286,Southern U.,17,23
WSB,2017-18,287,Coppin St.,14,26
WSB,2017-18,288,N.C. A&T,7,37
WSB,2017-18,289,CSU Bakersfield,6,38
WSB,2017-18,290,Jackson St.,9,31
WSB,2017-18,291,Lafayette,7,42
WSB,2017-18,292,Howard,8,37
WSB,2017-18,293,Grambling,11,28
WSB,2017-18,294,Saint Peter's,7,41
WSB,2017-18,295,South Carolina St.,2,31
WSB,2017-18,296,UMES,4,35
