Sport,Season,Rank,Team,W,L
WSB,2007-08,192,UNC Wilmington,12,33
WSB,2007-08,193,Indiana St.,19,30
WSB,2007-08,194,St. Louis,23,33
WSB,2007-08,195,George Mason,19,32
WSB,2007-08,196,Coastal Caro.,20,40
WSB,2007-08,197,Bethune-Cookman,21,36
WSB,2007-08,198,Fairfield,25,25
WSB,2007-08,199,Toledo,16,27
WSB,2007-08,200,N.C. A&T,31,17
WSB,2007-08,201,UC Riverside,19,37
WSB,2007-08,202,Utah St.,14,34
WSB,2007-08,203,Temple,15,24
WSB,2007-08,204,Dartmouth,13,25
WSB,2007-08,205,Tennessee St.,16,38
WSB,2007-08,206,Furman,21,33
WSB,2007-08,207,Yale,20,25
WSB,2007-08,208,Buffalo,10,32
WSB,2007-08,209,Akron,20,38
WSB,2007-08,210,A&M-Corpus Christi,21,32
WSB,2007-08,211,Mississippi Val.,28,29
WSB,2007-08,212,Santa Clara,9,51
WSB,2007-08,213,San Diego,16,40
WSB,2007-08,214,Western Caro.,19,36
WSB,2007-08,215,Southern U.,28,18
WSB,2007-08,216,Bucknell,23,29
WSB,2007-08,217,Western Ill.,15,33
WSB,2007-08,218,Vermont,14,27
WSB,2007-08,219,Lafayette,27,24
WSB,2007-08,220,Appalachian St.,11,37
WSB,2007-08,221,Charleston So.,18,41
WSB,2007-08,222,George Washington,12,27
WSB,2007-08,223,Marist,24,30
WSB,2007-08,224,Monmouth,19,22
WSB,2007-08,225,Belmont,14,36
WSB,2007-08,226,Cal St. Bakersfield,22,25
WSB,2007-08,227,Northern Colo.,16,36
WSB,2007-08,228,Butler,17,29
WSB,2007-08,229,Southern Utah,20,34
WSB,2007-08,230,Central Conn. St.,14,25
WSB,2007-08,231,South Dakota St.,17,27
WSB,2007-08,232,Maine,11,39
WSB,2007-08,233,Georgetown,21,35
WSB,2007-08,234,IPFW,18,24
WSB,2007-08,235,Quinnipiac,20,36
WSB,2007-08,236,Howard,23,17
WSB,2007-08,237,Hampton,31,18
WSB,2007-08,238,Dayton,20,31
WSB,2007-08,239,Detroit,11,28
WSB,2007-08,240,Youngstown St.,12,37
WSB,2007-08,241,Hartford,21,20
WSB,2007-08,242,Delaware St.,29,25
WSB,2007-08,243,Mt. St. Mary's,21,36
WSB,2007-08,244,Rhode Island,14,38
WSB,2007-08,245,Alcorn St.,25,31
WSB,2007-08,246,Austin Peay,9,38
WSB,2007-08,247,Green Bay,13,25
WSB,2007-08,248,Presbyterian,17,30
WSB,2007-08,249,Central Ark.,6,43
WSB,2007-08,250,Rider,12,34
WSB,2007-08,251,UMKC,8,31
WSB,2007-08,252,Northwestern St.,10,45
WSB,2007-08,253,IUPUI,11,27
WSB,2007-08,254,Florida A&M,16,40
WSB,2007-08,255,Iona,13,32
WSB,2007-08,256,Columbia,15,33
WSB,2007-08,257,Binghamton,7,37
WSB,2007-08,258,St. Peter's,6,38
WSB,2007-08,259,Oakland,15,28
WSB,2007-08,260,Utah Valley St.,17,34
WSB,2007-08,261,Norfolk St.,23,33
WSB,2007-08,262,Holy Cross,10,31
WSB,2007-08,263,Fairleigh Dickinson,9,32
WSB,2007-08,264,Jackson St.,17,35
WSB,2007-08,265,Alabama A&M,11,22
WSB,2007-08,266,Army,13,39
WSB,2007-08,267,Colgate,10,22
WSB,2007-08,268,Brown,8,26
WSB,2007-08,269,Siena,15,33
WSB,2007-08,270,Prairie View,15,28
WSB,2007-08,271,Morgan St.,15,21
WSB,2007-08,272,Manhattan,11,35
WSB,2007-08,273,Idaho St.,7,27
WSB,2007-08,274,Grambling,14,29
WSB,2007-08,275,Winston-Salem,20,29
WSB,2007-08,276,Alabama St.,4,34
WSB,2007-08,277,South Carolina St.,9,24
WSB,2007-08,278,Texas Southern,7,24
WSB,2007-08,279,Savannah St.,4,31
WSB,2007-08,280,Ark.-Pine Bluff,3,38
WSB,2007-08,281,Md.-East. Shore,10,34
WSB,2007-08,282,Coppin St.,0,37
