Sport,Season,Rank,Team,W,L
WSB,2006-07,224,Vermont,12,29
WSB,2006-07,225,Utah St.,17,36
WSB,2006-07,226,Jacksonville,15,43
WSB,2006-07,227,Norfolk St.,26,25
WSB,2006-07,228,Delaware St.,24,29
WSB,2006-07,229,South Dakota St.,17,32
WSB,2006-07,230,Youngstown St.,16,22
WSB,2006-07,231,Central Ark.,16,42
WSB,2006-07,232,Oakland,21,36
WSB,2006-07,233,Santa Clara,12,47
WSB,2006-07,234,La Salle,16,23
WSB,2006-07,235,Utah Valley St.,23,29
WSB,2006-07,236,A&M-Corpus Christi,12,38
WSB,2006-07,237,Charleston So.,15,44
WSB,2006-07,238,Detroit,12,31
WSB,2006-07,239,Sacred Heart,16,28
WSB,2006-07,240,Mercer,14,46
WSB,2006-07,241,Siena,11,25
WSB,2006-07,242,Mt. St. Mary's,11,29
WSB,2006-07,243,Lafayette,21,25
WSB,2006-07,244,St. Francis (Pa.),17,35
WSB,2006-07,245,Alabama St.,17,26
WSB,2006-07,246,Binghamton,8,33
WSB,2006-07,247,IUPUI,14,32
WSB,2006-07,248,Brown,10,33
WSB,2006-07,249,Georgetown,12,41
WSB,2006-07,250,Rhode Island,10,35
WSB,2006-07,251,Florida A&M,16,46
WSB,2006-07,252,Southern U.,18,20
WSB,2006-07,253,Army,15,36
WSB,2006-07,254,Bucknell,15,33
WSB,2006-07,255,Northern Colo.,10,41
WSB,2006-07,256,Alabama A&M,13,33
WSB,2006-07,257,Alcorn St.,14,38
WSB,2006-07,258,Idaho St.,10,32
WSB,2006-07,259,Dayton,11,30
WSB,2006-07,260,Rider,11,36
WSB,2006-07,261,UMKC,4,46
WSB,2006-07,262,Buffalo,3,45
WSB,2006-07,263,Bethune-Cookman,22,36
WSB,2006-07,264,Jackson St.,17,27
WSB,2006-07,265,Manhattan,4,42
WSB,2006-07,266,Fairleigh Dickinson,7,32
WSB,2006-07,267,Holy Cross,5,39
WSB,2006-07,268,IPFW,6,26
WSB,2006-07,269,Morgan St.,15,24
WSB,2006-07,270,South Carolina St.,6,41
WSB,2006-07,271,Texas Southern,11,23
WSB,2006-07,272,Prairie View,7,31
WSB,2006-07,273,Ark.-Pine Bluff,13,26
WSB,2006-07,274,Md.-East. Shore,4,36
WSB,2006-07,275,Coppin St.,0,27
WSB,2006-07,276,Grambling,3,34
WSB,2006-07,277,Savannah St.,5,22
