Sport,Season,Rank,Team,W,L
WSB,2009-10,54,Northwestern,25,23
WSB,2009-10,55,Ball St.,43,16
WSB,2009-10,56,Longwood,36,16
WSB,2009-10,57,North Texas,29,20
WSB,2009-10,58,Oregon St.,24,31
WSB,2009-10,59,Charlotte,40,18
WSB,2009-10,60,Baylor,28,25
WSB,2009-10,61,North Carolina St.,28,27
WSB,2009-10,62,Mississippi,29,27
WSB,2009-10,63,S.C. Upstate,41,15
WSB,2009-10,64,Tulsa,31,21
WSB,2009-10,65,Georgia St.,37,19
WSB,2009-10,66,Syracuse,32,26
WSB,2009-10,67,Boston U.,35,22
WSB,2009-10,68,Chattanooga,39,17
WSB,2009-10,69,Iowa St.,26,29
WSB,2009-10,70,Fla. Atlantic,28,26
WSB,2009-10,71,Virginia Tech,25,33
WSB,2009-10,72,Creighton,37,23
WSB,2009-10,73,Penn St.,29,22
WSB,2009-10,74,Iowa,25,23
WSB,2009-10,75,UTEP,31,24
WSB,2009-10,76,Liberty,39,18
WSB,2009-10,77,Purdue,27,27
WSB,2009-10,78,UT Martin,47,11
WSB,2009-10,79,Stetson,34,21
WSB,2009-10,80,Troy,27,29
WSB,2009-10,81,Jacksonville St.,30,19
WSB,2009-10,82,Cornell,37,15
WSB,2009-10,83,McNeese St.,38,27
WSB,2009-10,84,Drake,32,22
WSB,2009-10,85,Cal St. Northridge,31,22
WSB,2009-10,86,Elon,38,21
WSB,2009-10,87,Kent St.,33,22
WSB,2009-10,88,South Fla.,24,29
WSB,2009-10,89,Towson,33,23
WSB,2009-10,90,Colorado St.,29,20
WSB,2009-10,91,Cleveland St.,44,15
WSB,2009-10,92,Texas St.,27,26
WSB,2009-10,93,Kansas,21,35
WSB,2009-10,94,Kennesaw St.,27,26
WSB,2009-10,95,St. Joseph's,29,18
WSB,2009-10,96,Stephen F. Austin,29,20
WSB,2009-10,97,Ga. Southern,30,26
WSB,2009-10,98,South Ala.,21,24
WSB,2009-10,99,Jacksonville,33,23
WSB,2009-10,100,Western Ill.,35,19
WSB,2009-10,101,Marshall,24,30
WSB,2009-10,102,San Jose St.,34,25
WSB,2009-10,103,Long Beach St.,26,26
WSB,2009-10,104,Cal Poly,23,24
WSB,2009-10,105,Memphis,25,26
WSB,2009-10,106,Texas-Arlington,29,25
WSB,2009-10,107,Stony Brook,32,21
WSB,2009-10,108,Fla. Gulf Coast,24,28
WSB,2009-10,109,South Carolina,11,40
WSB,2009-10,110,UNI,28,25
WSB,2009-10,111,Winthrop,28,29
WSB,2009-10,112,A&M-Corpus Christi,35,22
WSB,2009-10,113,Middle Tenn.,22,32
WSB,2009-10,114,Louisiana Tech,26,21
WSB,2009-10,115,La.-Monroe,24,26
WSB,2009-10,116,Southern Miss.,25,28
WSB,2009-10,117,James Madison,24,33
WSB,2009-10,118,Wright St.,31,30
WSB,2009-10,119,UC Davis,26,29
WSB,2009-10,120,Western Ky.,27,25
WSB,2009-10,121,Central Mich.,27,19
WSB,2009-10,122,Lehigh,31,19
WSB,2009-10,123,Utah,26,29
WSB,2009-10,124,Rutgers,24,31
WSB,2009-10,125,New Mexico St.,27,28
WSB,2009-10,126,Charleston So.,30,28
WSB,2009-10,127,UNC Greensboro,27,30
WSB,2009-10,128,St. John's (NY),18,33
WSB,2009-10,129,Appalachian St.,27,25
WSB,2009-10,130,Loyola Marymount,22,26
WSB,2009-10,131,Nicholls St.,25,22
WSB,2009-10,132,Butler,36,19
WSB,2009-10,133,North Florida,23,31
WSB,2009-10,134,Miami (OH),33,24
WSB,2009-10,135,Monmouth,30,18
WSB,2009-10,136,Villanova,27,28
WSB,2009-10,137,Boston College,16,33
WSB,2009-10,138,Morehead St.,27,24
WSB,2009-10,139,Pittsburgh,27,25
WSB,2009-10,140,Canisius,34,19
WSB,2009-10,141,Mercer,25,30
WSB,2009-10,142,North Dakota St.,33,25
WSB,2009-10,143,Nevada,17,28
WSB,2009-10,144,Valparaiso,35,21
WSB,2009-10,145,Wichita St.,22,31
WSB,2009-10,146,UTSA,23,29
WSB,2009-10,147,Robert Morris,28,20
WSB,2009-10,148,Bethune-Cookman,32,24
WSB,2009-10,149,Michigan St.,21,31
WSB,2009-10,150,Ill.-Chicago,22,35
WSB,2009-10,151,St. Louis,30,26
WSB,2009-10,152,Binghamton,24,19
WSB,2009-10,153,Sam Houston St.,21,28
WSB,2009-10,154,Eastern Ill.,24,27
WSB,2009-10,155,Campbell,23,31
WSB,2009-10,156,Bucknell,28,20
WSB,2009-10,156,Pacific,24,30
WSB,2009-10,158,Loyola (IL),22,24
WSB,2009-10,159,Albany (NY),20,23
WSB,2009-10,160,Army,33,20
WSB,2009-10,161,St. Mary's (CA),30,23
WSB,2009-10,162,Furman,24,23
WSB,2009-10,163,Portland St.,30,27
WSB,2009-10,164,Tennessee Tech,28,30
WSB,2009-10,165,Ohio,20,32
WSB,2009-10,166,UMBC,25,24
WSB,2009-10,167,Harvard,27,23
WSB,2009-10,168,Cal St. Fullerton,14,39
WSB,2009-10,169,SIU Edwardsville,27,24
WSB,2009-10,170,Wisconsin,20,31
WSB,2009-10,171,Providence,22,28
WSB,2009-10,172,Boise St.,29,32
WSB,2009-10,173,Missouri St.,21,32
WSB,2009-10,174,Iona,28,26
WSB,2009-10,175,Delaware,20,30
WSB,2009-10,176,Georgetown,18,33
WSB,2009-10,177,Northern Ill.,25,34
WSB,2009-10,178,Maine,23,28
WSB,2009-10,179,Connecticut,21,30
WSB,2009-10,180,Seton Hall,19,31
WSB,2009-10,181,Utah St.,20,30
WSB,2009-10,182,Coastal Caro.,27,31
WSB,2009-10,183,Sacramento St.,23,31
WSB,2009-10,184,San Diego,22,25
WSB,2009-10,185,Drexel,20,24
WSB,2009-10,186,Northwestern St.,27,27
WSB,2009-10,187,UC Riverside,22,32
WSB,2009-10,188,Green Bay,27,20
WSB,2009-10,189,New Mexico,11,37
WSB,2009-10,190,Samford,19,31
WSB,2009-10,191,Gardner-Webb,22,32
WSB,2009-10,192,Quinnipiac,28,24
WSB,2009-10,193,East Tenn. St.,21,35
WSB,2009-10,194,Niagara,22,22
WSB,2009-10,194,Indiana,12,36
WSB,2009-10,196,Bowling Green,13,29
WSB,2009-10,197,Minnesota,16,37
WSB,2009-10,198,Florida A&M,30,24
WSB,2009-10,199,Eastern Mich.,19,30
WSB,2009-10,200,Western Mich.,13,25
WSB,2009-10,201,Bradley,15,34
WSB,2009-10,202,Col. of Charleston,24,27
WSB,2009-10,203,IPFW,29,19
WSB,2009-10,204,Manhattan,25,23
WSB,2009-10,205,Central Ark.,25,31
WSB,2009-10,206,Temple,19,30
WSB,2009-10,207,Fairfield,24,22
WSB,2009-10,208,Buffalo,21,34
WSB,2009-10,209,Cal St. Bakersfield,22,34
WSB,2009-10,210,UMKC,22,26
WSB,2009-10,211,Rhode Island,19,35
WSB,2009-10,212,UC Santa Barbara,15,37
WSB,2009-10,213,Sacred Heart,23,26
WSB,2009-10,214,Mississippi Val.,27,23
WSB,2009-10,215,Evansville,18,34
WSB,2009-10,216,Indiana St.,20,31
WSB,2009-10,217,Dartmouth,14,27
WSB,2009-10,218,Colgate,27,23
WSB,2009-10,219,Presbyterian,21,28
WSB,2009-10,220,Mt. St. Mary's,25,25
WSB,2009-10,221,N.C. A&T,28,27
WSB,2009-10,222,Toledo,12,39
WSB,2009-10,223,George Mason,21,24
WSB,2009-10,224,Akron,20,34
WSB,2009-10,225,Howard,26,22
WSB,2009-10,226,Eastern Ky.,15,34
WSB,2009-10,227,Penn,19,23
WSB,2009-10,228,Southeast Mo. St.,17,31
WSB,2009-10,229,Hartford,16,24
WSB,2009-10,230,St. Bonaventure,13,27
WSB,2009-10,231,Dayton,18,36
WSB,2009-10,232,Delaware St.,28,20
WSB,2009-10,233,La Salle,13,30
WSB,2009-10,234,George Washington,6,39
WSB,2009-10,235,Northern Colo.,19,33
WSB,2009-10,236,Rider,16,31
WSB,2009-10,237,Lafayette,15,33
WSB,2009-10,238,Southeastern La.,11,37
WSB,2009-10,239,South Dakota St.,19,32
WSB,2009-10,240,Murray St.,22,29
WSB,2009-10,241,Siena,14,37
WSB,2009-10,242,St. Francis (PA),14,36
WSB,2009-10,243,Holy Cross,14,31
WSB,2009-10,244,Princeton,12,32
WSB,2009-10,245,Austin Peay,16,35
WSB,2009-10,246,Central Conn. St.,19,31
WSB,2009-10,247,Yale,11,28
WSB,2009-10,248,Brown,20,22
WSB,2009-10,249,Youngstown St.,14,36
WSB,2009-10,250,UNC Wilmington,10,41
WSB,2009-10,251,Tennessee St.,11,34
WSB,2009-10,252,Santa Clara,10,35
WSB,2009-10,253,IUPUI,16,37
WSB,2009-10,254,Fairleigh Dickinson,16,32
WSB,2009-10,255,Alabama St.,16,27
WSB,2009-10,256,Belmont,10,44
WSB,2009-10,257,Oakland,17,37
WSB,2009-10,258,Seattle,16,32
WSB,2009-10,259,Western Caro.,10,43
WSB,2009-10,260,Utah Valley,28,31
WSB,2009-10,261,Wagner,13,32
WSB,2009-10,262,Alcorn St.,24,28
WSB,2009-10,263,Southern U.,16,28
WSB,2009-10,264,Centenary (LA),10,34
WSB,2009-10,265,Columbia,15,32
WSB,2009-10,266,Houston Baptist,16,30
WSB,2009-10,267,Southern Utah,10,41
WSB,2009-10,268,North Dakota,16,35
WSB,2009-10,269,Coppin St.,22,22
WSB,2009-10,270,Hampton,21,38
WSB,2009-10,271,Marist,10,35
WSB,2009-10,272,Bryant,8,37
WSB,2009-10,273,South Dakota,21,30
WSB,2009-10,274,Idaho St.,14,39
WSB,2009-10,275,Texas Southern,21,20
WSB,2009-10,276,Norfolk St.,14,28
WSB,2009-10,277,Detroit,3,39
WSB,2009-10,278,Jackson St.,16,29
WSB,2009-10,279,St. Peter's,2,36
WSB,2009-10,280,Savannah St.,18,23
WSB,2009-10,281,Winston-Salem,9,27
WSB,2009-10,282,Weber St.,2,48
WSB,2009-10,283,Grambling,12,27
WSB,2009-10,284,Morgan St.,7,26
WSB,2009-10,285,South Carolina St.,9,43
WSB,2009-10,286,N.C. Central,7,37
WSB,2009-10,287,Prairie View,2,38
WSB,2009-10,288,Ark.-Pine Bluff,6,29
WSB,2009-10,289,Alabama A&M,8,25
WSB,2009-10,290,Md.-East. Shore,1,33
